ch1,ch2,ch3
0.0379638671875,0.075927734375,0.06329345703125
0.09490966796875,0.06964111328125,0.1265869140625
0.082275390625,0.050628662109375,0.1773681640625
0.06329345703125,0.088623046875,0.10760498046875
0.06329345703125,0.088623046875,0.10760498046875
0.075927734375,0.158203125,0.1517333984375
0.09490966796875,0.10125732421875,0.1517333984375
0.088623046875,0.10125732421875,0.126708984375
0.0379638671875,0.06964111328125,0.126708984375
0.1202392578125,0.10125732421875,0.08209228515625
0.1202392578125,0.2152099609375,0.08209228515625
0.0379638671875,0.0443115234375,0.133056640625
0.0379638671875,0.0443115234375,0.01873779296875
-0.006328582763671875,-0.056976318359375,-0.01898193359375
0.0443115234375,0.09490966796875,0.0570068359375
0.0443115234375,0.09490966796875,0.0570068359375
0.01898193359375,0.031646728515625,0.044281005859375
0.01265716552734375,0.031646728515625,0.0125885009765625
-0.10760498046875,-0.10760498046875,-0.075927734375
-0.056976318359375,-0.056976318359375,-0.0633544921875
-0.056976318359375,-0.056976318359375,-0.0633544921875
-0.0443115234375,-0.01265716552734375,-0.06976318359375
-0.0443115234375,-0.050628662109375,-0.06976318359375
-0.11395263671875,-0.1202392578125,-0.120361328125
0.0,-0.050628662109375,0.01251220703125
0.0,-0.050628662109375,0.01261138916015625
0.06329345703125,0.01898193359375,0.075927734375
0.056976318359375,0.01898193359375,0.075927734375
-0.06329345703125,-0.0443115234375,-0.10772705078125
0.0379638671875,0.0,0.05694580078125
0.088623046875,0.0,0.1329345703125
0.01898193359375,0.0253143310546875,0.08868408203125
0.01898193359375,0.0253143310546875,0.08868408203125
0.01898193359375,0.0379638671875,0.0189208984375
0.0253143310546875,0.0379638671875,0.0189208984375
0.10125732421875,0.082275390625,0.0948486328125
0.09490966796875,0.0443115234375,0.1329345703125
0.09490966796875,0.0443115234375,0.1329345703125
0.01898193359375,0.0253143310546875,0.037994384765625
0.01898193359375,0.0253143310546875,0.037994384765625
0.06329345703125,0.075927734375,0.088623046875
0.0253143310546875,0.031646728515625,0.088623046875
0.006328582763671875,0.031646728515625,0.0443115234375
0.075927734375,0.06964111328125,0.06951904296875
0.082275390625,0.06964111328125,0.1202392578125
0.0253143310546875,0.06964111328125,0.044281005859375
0.0253143310546875,0.0443115234375,0.044281005859375
0.01265716552734375,0.031646728515625,0.0189208984375
0.01898193359375,0.031646728515625,0.0251922607421875
0.0379638671875,0.0379638671875,0.145751953125
0.006328582763671875,0.01898193359375,0.1014404296875
0.0,0.01265716552734375,0.0189666748046875
0.056976318359375,0.01265716552734375,0.101318359375
0.056976318359375,0.06329345703125,0.101318359375
0.056976318359375,0.050628662109375,0.08221435546875
0.031646728515625,0.050628662109375,0.0697021484375
0.0379638671875,0.06964111328125,0.04425048828125
0.075927734375,0.06329345703125,0.10760498046875
0.075927734375,0.06329345703125,0.152099609375
0.06329345703125,0.088623046875,0.1328125
0.09490966796875,0.088623046875,0.1328125
0.10760498046875,0.15185546875,0.1329345703125
0.10125732421875,0.1329345703125,0.1329345703125
0.09490966796875,0.06329345703125,0.107666015625
0.050628662109375,0.050628662109375,0.09478759765625
0.01898193359375,0.050628662109375,0.0631103515625
0.01898193359375,0.1456298828125,0.0634765625
0.031646728515625,0.0253143310546875,0.0694580078125
0.01898193359375,0.0253143310546875,-0.00014591217041015625
-0.09490966796875,-0.050628662109375,-0.031585693359375
-0.0443115234375,0.0,-0.0189208984375
-0.0443115234375,0.0443115234375,-0.0189208984375
-0.11395263671875,-0.0379638671875,-0.0251922607421875
-0.10760498046875,-0.0379638671875,-0.03179931640625
-0.10760498046875,-0.1392822265625,-0.107666015625
-0.09490966796875,-0.01898193359375,-0.018890380859375
-0.09490966796875,-0.01898193359375,-0.018890380859375
-0.01265716552734375,0.006328582763671875,-0.05712890625
-0.01265716552734375,0.006328582763671875,-0.05712890625
-0.09490966796875,-0.075927734375,-0.082275390625
0.01898193359375,0.006328582763671875,-0.012786865234375
0.01898193359375,0.006328582763671875,-0.012786865234375
0.006328582763671875,0.01265716552734375,0.0252838134765625
0.006328582763671875,0.01265716552734375,0.0252838134765625
-0.01898193359375,0.01265716552734375,0.0
-0.01898193359375,0.01265716552734375,0.0
-0.01265716552734375,0.006328582763671875,0.057037353515625
-0.01898193359375,0.006328582763671875,-2.9206275939941406e-05
-0.01898193359375,0.031646728515625,-2.9206275939941406e-05
0.0253143310546875,0.0379638671875,0.0631103515625
0.0253143310546875,0.0379638671875,0.0631103515625
-0.050628662109375,0.006328582763671875,0.019073486328125
-0.050628662109375,0.006328582763671875,0.019073486328125
-0.10125732421875,-0.075927734375,-0.139404296875
-0.031646728515625,-0.006328582763671875,-0.06976318359375
-0.031646728515625,0.01898193359375,-0.06976318359375
-0.031646728515625,-0.0379638671875,-0.038055419921875
-0.031646728515625,-0.0379638671875,-0.038055419921875
-0.10760498046875,-0.1329345703125,-0.075927734375
0.01898193359375,0.006328582763671875,0.0188140869140625
0.01898193359375,0.006328582763671875,0.044281005859375
-0.006328582763671875,0.082275390625,-0.0189208984375
-0.006328582763671875,0.006328582763671875,-0.0189208984375
-0.11395263671875,-0.056976318359375,-0.069580078125
-0.06329345703125,-0.0379638671875,-0.069580078125
-0.06329345703125,-0.031646728515625,0.0188446044921875
-0.01265716552734375,0.09490966796875,-0.02520751953125
-0.01898193359375,-0.01898193359375,-0.02557373046875
0.0253143310546875,-0.01898193359375,0.006214141845703125
0.0253143310546875,-0.056976318359375,0.006214141845703125
-0.01898193359375,-0.01265716552734375,-0.00640106201171875
-0.006328582763671875,-0.01265716552734375,-0.00640106201171875
0.01265716552734375,0.06964111328125,-0.012786865234375
0.01265716552734375,0.0443115234375,0.01904296875
0.01898193359375,0.0443115234375,0.094970703125
-0.006328582763671875,-0.0253143310546875,-0.0062713623046875
-0.06329345703125,-0.0379638671875,-0.0062713623046875
-0.06964111328125,-0.0379638671875,-0.038116455078125
-0.06964111328125,-0.006328582763671875,-0.038116455078125
0.0,-0.075927734375,0.0633544921875
-0.01898193359375,-0.075927734375,-0.0191192626953125
-0.075927734375,-0.10760498046875,-0.0633544921875
-0.06964111328125,-0.10125732421875,-0.0570068359375
-0.06964111328125,-0.082275390625,-0.0570068359375
-0.01898193359375,-0.06329345703125,-5.835294723510742e-05
-0.006328582763671875,-0.06329345703125,-5.835294723510742e-05
-0.006328582763671875,-0.050628662109375,0.00628662109375
-0.0253143310546875,-0.050628662109375,0.00628662109375
-0.0253143310546875,-0.06329345703125,-4.380941390991211e-05
-0.01265716552734375,-0.031646728515625,-0.00017511844635009766
-0.01265716552734375,-0.01265716552734375,-0.06353759765625
-0.01265716552734375,-0.01265716552734375,0.03802490234375
0.0443115234375,0.0,0.06317138671875
-0.006328582763671875,0.0,0.0191650390625
-0.006328582763671875,-0.06964111328125,0.0191650390625
0.056976318359375,-0.031646728515625,0.012481689453125
0.056976318359375,-0.031646728515625,0.012481689453125
0.09490966796875,0.0379638671875,0.0567626953125
0.031646728515625,0.0379638671875,-0.01922607421875
0.031646728515625,-0.088623046875,-0.01922607421875
0.01898193359375,0.031646728515625,-0.038177490234375
0.01898193359375,0.031646728515625,-0.0316162109375
0.0443115234375,0.031646728515625,0.056915283203125
-0.006328582763671875,-0.01898193359375,0.03167724609375
-0.01265716552734375,-0.050628662109375,0.03167724609375
0.056976318359375,0.006328582763671875,0.069580078125
0.056976318359375,0.006328582763671875,0.069580078125
0.01265716552734375,0.0253143310546875,0.0316162109375
-0.006328582763671875,-0.0379638671875,-0.031768798828125
-0.0253143310546875,-0.088623046875,-0.0443115234375
-0.006328582763671875,-0.031646728515625,-0.01274871826171875
-0.006328582763671875,-0.031646728515625,-0.01274871826171875
0.0379638671875,0.0253143310546875,0.0251922607421875
0.0379638671875,0.0253143310546875,0.0251922607421875
-0.01265716552734375,-0.06964111328125,0.0189971923828125
-0.01265716552734375,0.01265716552734375,0.0189971923828125
0.09490966796875,0.056976318359375,0.1519775390625
0.10760498046875,0.082275390625,0.1265869140625
0.10760498046875,0.082275390625,0.1265869140625
0.06964111328125,0.0253143310546875,0.1519775390625
0.09490966796875,0.10760498046875,0.1519775390625
0.16455078125,0.11395263671875,0.1898193359375
0.031646728515625,0.0253143310546875,0.0570068359375
0.031646728515625,0.0253143310546875,-0.0128326416015625
0.01265716552734375,-0.06329345703125,0.0062408447265625
0.006328582763671875,-0.031646728515625,0.0062408447265625
0.006328582763671875,-0.031646728515625,0.10772705078125
-0.056976318359375,-0.031646728515625,-0.044281005859375
-0.056976318359375,-0.0379638671875,-0.0950927734375
-0.088623046875,-0.10125732421875,-0.075927734375
-0.088623046875,-0.10125732421875,-0.075927734375
-0.050628662109375,-0.088623046875,-0.05706787109375
-0.082275390625,-0.075927734375,-0.088623046875
-0.09490966796875,-0.09490966796875,-0.133056640625
-0.09490966796875,-0.09490966796875,-0.1141357421875
-0.082275390625,-0.088623046875,-0.1077880859375
-0.06329345703125,-0.088623046875,-0.09503173828125
-0.01265716552734375,-0.01898193359375,-0.025421142578125
-0.01265716552734375,-0.01898193359375,-0.025421142578125
0.006328582763671875,-0.01898193359375,-0.0191192626953125
0.006328582763671875,-0.006328582763671875,-0.03179931640625
0.006328582763671875,-0.01898193359375,-0.03179931640625
-0.01265716552734375,-0.01898193359375,0.0189208984375
-0.01265716552734375,-0.01265716552734375,0.0189208984375
0.0253143310546875,-0.0253143310546875,0.107666015625
-0.01898193359375,-0.0253143310546875,0.01265716552734375
-0.01898193359375,0.0,0.01265716552734375
-0.031646728515625,-0.01898193359375,-0.019012451171875
-0.01898193359375,-0.01898193359375,-0.019012451171875
-0.006328582763671875,-0.06329345703125,0.0887451171875
-0.01265716552734375,-0.0253143310546875,-0.08892822265625
-0.01898193359375,-0.0253143310546875,-0.0888671875
-0.01898193359375,0.09490966796875,0.0128326416015625
-0.031646728515625,-0.006328582763671875,0.0128326416015625
-0.031646728515625,-0.006328582763671875,-0.012451171875
-0.10125732421875,-0.1456298828125,-0.012451171875
-0.0253143310546875,-0.01898193359375,-0.07611083984375
-0.0253143310546875,0.050628662109375,-0.07611083984375
-0.056976318359375,-0.0379638671875,-0.0760498046875
-0.056976318359375,-0.0379638671875,-0.0760498046875
-0.1392822265625,-0.16455078125,-0.09490966796875
-0.0253143310546875,-0.01265716552734375,-0.038177490234375
-0.0253143310546875,-0.01265716552734375,-0.0380859375
0.006328582763671875,0.056976318359375,-0.05718994140625
0.006328582763671875,0.0443115234375,-0.05718994140625
-0.06329345703125,-0.075927734375,-0.050689697265625
-0.006328582763671875,0.01265716552734375,0.0253143310546875
-0.006328582763671875,0.01265716552734375,0.0253143310546875
0.06964111328125,0.06329345703125,0.10125732421875
0.06964111328125,0.056976318359375,0.10125732421875
-0.0253143310546875,0.0443115234375,-0.03167724609375
0.031646728515625,0.031646728515625,0.031585693359375
0.050628662109375,0.031646728515625,0.114013671875
0.01898193359375,0.0253143310546875,0.0252532958984375
0.01898193359375,0.0253143310546875,0.0252532958984375
-0.0253143310546875,-0.0253143310546875,-0.025390625
-0.0253143310546875,-0.0253143310546875,-0.025390625
-5.960464477539063e-08,-0.031646728515625,0.056884765625
-0.050628662109375,-0.031646728515625,-0.044464111328125
-0.050628662109375,-0.10760498046875,-0.044464111328125
-0.10760498046875,-0.075927734375,-0.06341552734375
-0.10760498046875,-0.075927734375,-0.06341552734375
-0.0443115234375,-0.006328582763671875,-0.08245849609375
-0.050628662109375,-0.006328582763671875,-0.08245849609375
-0.088623046875,-0.088623046875,-0.101318359375
-0.056976318359375,0.01898193359375,-0.101318359375
-0.056976318359375,0.01898193359375,-0.1141357421875
-0.01265716552734375,0.09490966796875,-0.04461669921875
-0.01265716552734375,-0.006328582763671875,-0.04461669921875
-0.0443115234375,-0.01265716552734375,-0.006214141845703125
-0.0443115234375,-0.031646728515625,-0.006214141845703125
-0.0443115234375,-0.031646728515625,-0.03826904296875
0.0,0.050628662109375,-0.03826904296875
0.0,-0.075927734375,-0.076171875
-0.006328582763671875,-0.075927734375,-0.0570068359375
-0.01898193359375,-0.075927734375,-0.0570068359375
-0.0379638671875,-0.09490966796875,-0.0633544921875
-0.06329345703125,-0.09490966796875,-0.0633544921875
-0.050628662109375,-0.050628662109375,-0.1204833984375
-0.050628662109375,-0.10125732421875,0.01273345947265625
-0.050628662109375,-0.09490966796875,0.01273345947265625
-0.031646728515625,-0.075927734375,0.07611083984375
-0.031646728515625,-0.050628662109375,0.07598876953125
-0.06329345703125,-0.056976318359375,-0.11407470703125
-0.06329345703125,-0.06329345703125,-0.0062408447265625
-0.06329345703125,-0.082275390625,-0.0062408447265625
-0.0379638671875,-0.06329345703125,0.006359100341796875
-0.0379638671875,-0.056976318359375,0.006359100341796875
-0.0253143310546875,-0.056976318359375,-7.295608520507812e-05
-0.0443115234375,-0.050628662109375,-0.0125885009765625
-0.0379638671875,-0.050628662109375,-0.00011676549911499023
0.0,0.01265716552734375,0.018951416015625
0.006328582763671875,0.01265716552734375,0.025238037109375
0.0253143310546875,0.050628662109375,0.025238037109375
0.056976318359375,0.050628662109375,0.05694580078125
0.10125732421875,0.050628662109375,0.05694580078125
0.075927734375,0.088623046875,-0.01293182373046875
0.075927734375,0.088623046875,0.08209228515625
0.1392822265625,0.17724609375,0.08209228515625
0.11395263671875,0.10760498046875,0.1011962890625
0.11395263671875,0.10760498046875,0.1011962890625
0.01898193359375,0.10125732421875,-0.044525146484375
0.10125732421875,0.10125732421875,0.11376953125
0.1392822265625,0.18359375,0.11376953125
0.06964111328125,0.1202392578125,0.08233642578125
0.06964111328125,0.1202392578125,0.08233642578125
0.006328582763671875,0.06329345703125,-8.755922317504883e-05
0.082275390625,0.06329345703125,0.050689697265625
0.082275390625,0.11395263671875,0.050689697265625
0.075927734375,0.0443115234375,0.12030029296875
0.075927734375,0.0443115234375,0.0885009765625
0.0253143310546875,0.075927734375,-0.0318603515625
0.06329345703125,0.075927734375,0.06304931640625
0.10125732421875,0.06964111328125,0.06304931640625
0.075927734375,0.06964111328125,0.056854248046875
0.056976318359375,0.006328582763671875,0.06341552734375
0.075927734375,0.0443115234375,0.06341552734375
0.10125732421875,0.088623046875,0.0758056640625
0.082275390625,0.0379638671875,0.0758056640625
0.056976318359375,0.0379638671875,0.056884765625
0.031646728515625,-0.01898193359375,0.037750244140625
0.031646728515625,0.056976318359375,0.037750244140625
0.16455078125,0.10760498046875,0.1898193359375
0.1265869140625,0.0379638671875,0.1329345703125
0.1265869140625,0.0379638671875,0.08843994140625
-0.01898193359375,-0.10760498046875,0.03167724609375
-0.01898193359375,0.0253143310546875,0.03167724609375
0.1265869140625,0.0253143310546875,0.2279052734375
-0.01265716552734375,0.01898193359375,0.044189453125
-0.01265716552734375,-0.01898193359375,0.044189453125
-0.158203125,-0.1202392578125,-0.1138916015625
-0.031646728515625,-0.06329345703125,-0.06976318359375
0.031646728515625,-0.06329345703125,0.139404296875
-0.0443115234375,0.01265716552734375,-0.069580078125
-0.056976318359375,-0.06329345703125,-0.069580078125
-0.1265869140625,-0.06329345703125,-0.1456298828125
-0.056976318359375,-0.09490966796875,0.01274871826171875
-0.056976318359375,-0.0253143310546875,-0.01276397705078125
-0.01265716552734375,-0.0253143310546875,-0.0634765625
-0.075927734375,0.0,-0.08868408203125
-0.050628662109375,-0.031646728515625,-0.057098388671875
-0.031646728515625,-0.031646728515625,-0.056976318359375
-0.082275390625,-0.06329345703125,-0.056976318359375
0.006328582763671875,0.006328582763671875,-0.0128021240234375
0.01898193359375,0.01898193359375,-0.0128021240234375
0.0443115234375,0.0379638671875,0.09490966796875
-0.01898193359375,0.0,-0.0380859375
-0.01898193359375,0.0,-0.0380859375
-0.006328582763671875,-0.006328582763671875,-0.0190887451171875
-0.006328582763671875,-0.01265716552734375,-0.0190887451171875
0.056976318359375,-0.01898193359375,0.12030029296875
-0.031646728515625,0.006328582763671875,-0.038055419921875
-0.031646728515625,0.006328582763671875,-0.038055419921875
-0.06329345703125,-0.01265716552734375,-0.1014404296875
-0.06964111328125,-0.031646728515625,-0.044281005859375
0.0,-0.056976318359375,0.050628662109375
-0.075927734375,-0.0379638671875,-0.107666015625
-0.082275390625,-0.0379638671875,-0.107666015625
-0.082275390625,0.01265716552734375,-0.164794921875
-0.082275390625,-0.06329345703125,-0.11395263671875
-0.082275390625,-0.06329345703125,-0.08856201171875
-0.1456298828125,-0.1265869140625,-0.13916015625
-0.09490966796875,-0.06964111328125,-0.152099609375
-0.09490966796875,-0.01898193359375,-0.152099609375
-0.1392822265625,-0.06964111328125,-0.1456298828125
-0.1392822265625,-0.06964111328125,-0.1456298828125
-0.158203125,-0.1708984375,-0.1392822265625
-0.056976318359375,-0.0379638671875,-0.0888671875
-0.056976318359375,-0.0379638671875,-0.0760498046875
-0.088623046875,0.006328582763671875,-0.06329345703125
-0.088623046875,-0.0253143310546875,-0.06329345703125
-0.15185546875,-0.15185546875,-0.1456298828125
0.0,-0.088623046875,-0.057220458984375
0.0,-0.088623046875,0.018951416015625
-0.056976318359375,0.0,-0.00646209716796875
-0.056976318359375,-0.01898193359375,-0.00646209716796875
-0.15185546875,-0.1202392578125,-0.1646728515625
-0.0253143310546875,-0.075927734375,-0.0380859375
-0.01265716552734375,-0.075927734375,0.02532958984375
-0.01265716552734375,-0.0253143310546875,-0.025421142578125
-0.01265716552734375,-0.0253143310546875,-0.025421142578125
-0.056976318359375,-0.0443115234375,-0.1204833984375
-0.031646728515625,-0.0443115234375,0.0
-0.01265716552734375,-0.01898193359375,0.06341552734375
0.006328582763671875,-0.0379638671875,-0.00643157958984375
0.006328582763671875,-0.0379638671875,-0.00643157958984375
-0.01265716552734375,-0.031646728515625,-0.08251953125
-0.01265716552734375,-0.031646728515625,-0.038055419921875
0.0253143310546875,0.06964111328125,0.031524658203125
-0.01898193359375,0.0,-0.03814697265625
-0.01898193359375,-0.01265716552734375,-0.031646728515625
-0.006328582763671875,0.0,-0.006328582763671875
-0.006328582763671875,0.0,-0.006328582763671875
0.031646728515625,0.056976318359375,-0.03173828125
0.01265716552734375,0.01898193359375,-0.0318603515625
-0.031646728515625,0.01898193359375,-0.050689697265625
-0.01265716552734375,0.0,-0.050689697265625
-0.01265716552734375,0.0,-0.03814697265625
0.0,0.01898193359375,-0.03814697265625
-0.01898193359375,0.01898193359375,-0.08251953125
-0.01265716552734375,0.01265716552734375,-0.025421142578125
-0.01265716552734375,-0.0253143310546875,-0.025421142578125
-0.0379638671875,-0.0443115234375,-0.038055419921875
-0.0379638671875,-0.0443115234375,-0.038055419921875
-0.075927734375,-0.06964111328125,-0.133056640625
-0.056976318359375,-0.082275390625,-0.0189666748046875
-0.0379638671875,-0.06329345703125,0.006359100341796875
-0.050628662109375,-0.075927734375,-0.0950927734375
-0.056976318359375,-0.082275390625,-0.0950927734375
-0.1202392578125,-0.088623046875,-0.1646728515625
-0.075927734375,-0.088623046875,-0.10772705078125
-0.075927734375,-0.09490966796875,-0.10772705078125
-0.01898193359375,-0.075927734375,0.0189971923828125
-0.01898193359375,-0.06964111328125,0.0189361572265625
-0.0443115234375,0.01898193359375,0.0189361572265625
-0.0443115234375,0.0,-0.05072021484375
-0.06329345703125,-0.056976318359375,-0.05072021484375
-0.01898193359375,0.01898193359375,-0.012786865234375
-0.01265716552734375,0.01898193359375,0.01898193359375
0.06329345703125,0.10125732421875,0.037841796875
-0.006328582763671875,0.01265716552734375,0.012481689453125
-0.006328582763671875,0.01265716552734375,0.012481689453125
-0.056976318359375,-0.01898193359375,-0.07598876953125
0.0443115234375,-0.006328582763671875,0.069580078125
0.1329345703125,0.10125732421875,0.11383056640625
-0.006328582763671875,0.006328582763671875,-0.0253143310546875
-0.006328582763671875,0.006328582763671875,-0.0253143310546875
-0.11395263671875,-0.10760498046875,-0.139404296875
-0.01898193359375,-0.031646728515625,-0.06982421875
-0.01898193359375,-0.031646728515625,-0.06982421875
-0.06329345703125,-0.09490966796875,-0.0570068359375
-0.06329345703125,-0.09490966796875,-0.0570068359375
-0.158203125,-0.16455078125,-0.2216796875
-0.06964111328125,-0.10760498046875,-0.0506591796875
-0.06964111328125,-0.10760498046875,-0.0506591796875
-0.11395263671875,-0.158203125,-0.107666015625
-0.11395263671875,-0.1392822265625,-0.107666015625
-0.1202392578125,-0.1202392578125,-0.145751953125
-0.0443115234375,-0.088623046875,-0.025421142578125
-0.0379638671875,-0.09490966796875,-0.025421142578125
-0.06964111328125,-0.09490966796875,-0.07598876953125
-0.050628662109375,-0.06964111328125,-0.07611083984375
-0.031646728515625,-0.050628662109375,-0.08880615234375
-0.0253143310546875,-0.031646728515625,-0.05712890625
-0.0379638671875,-0.01265716552734375,-0.08233642578125
-0.0379638671875,-0.01265716552734375,-0.10150146484375
0.006328582763671875,-0.050628662109375,-0.09527587890625
0.006328582763671875,-0.0443115234375,-0.09527587890625
0.050628662109375,-0.01265716552734375,0.031402587890625
-0.01898193359375,-0.075927734375,-0.0633544921875
-0.01898193359375,-0.075927734375,-0.09521484375
-0.0379638671875,-0.158203125,0.006359100341796875
-0.0379638671875,-0.031646728515625,0.006359100341796875
0.06329345703125,-0.031646728515625,0.1202392578125
-0.06329345703125,-0.006328582763671875,-0.06982421875
-0.06329345703125,-0.0379638671875,-0.06982421875
-0.1265869140625,-0.1392822265625,-0.0188140869140625
-0.09490966796875,-0.09490966796875,-0.0188140869140625
-0.056976318359375,-0.09490966796875,0.06982421875
-0.06329345703125,0.0379638671875,-0.0694580078125
-0.06329345703125,-0.06964111328125,-0.0694580078125
-0.1392822265625,-0.06964111328125,-0.10760498046875
-0.075927734375,-0.15185546875,-0.10760498046875
-0.075927734375,-0.031646728515625,-0.0125885009765625
-0.06329345703125,-0.031646728515625,-0.1077880859375
-0.10760498046875,0.01265716552734375,-0.0950927734375
-0.056976318359375,-0.01898193359375,-0.03802490234375
-0.056976318359375,-0.01898193359375,-0.0506591796875
-0.01898193359375,-0.050628662109375,-0.006374359130859375
0.0,-0.01898193359375,-0.00011670589447021484
0.01898193359375,-0.01898193359375,-0.00011670589447021484
0.031646728515625,0.01898193359375,0.018890380859375
0.0253143310546875,0.01898193359375,0.018890380859375
0.0,0.006328582763671875,0.01261138916015625
0.0379638671875,0.0253143310546875,0.006153106689453125
0.0379638671875,0.0253143310546875,0.03790283203125
0.06329345703125,0.050628662109375,0.069580078125
0.0,0.0,-0.03814697265625
0.0,0.0,-0.03814697265625
0.031646728515625,0.006328582763671875,0.012542724609375
0.031646728515625,0.006328582763671875,0.012542724609375
0.06329345703125,-0.01265716552734375,0.1456298828125
0.006328582763671875,-0.006328582763671875,-0.01904296875
-0.0253143310546875,0.006328582763671875,-0.01904296875
-0.0253143310546875,0.01265716552734375,-0.0380859375
-0.01898193359375,-0.0253143310546875,-0.0380859375
-0.050628662109375,-0.0253143310546875,0.0191192626953125
-0.050628662109375,-0.10125732421875,-0.063232421875
-0.006328582763671875,0.006328582763671875,-0.063232421875
0.006328582763671875,0.01265716552734375,-0.0254669189453125
-0.006328582763671875,0.01265716552734375,-0.0254669189453125
-0.031646728515625,0.01265716552734375,-0.050567626953125
-0.0379638671875,-0.082275390625,-0.050567626953125
-0.0379638671875,-0.050628662109375,-0.0570068359375
-0.0379638671875,-0.050628662109375,-0.0570068359375
-0.06329345703125,-0.006328582763671875,-0.12030029296875
-0.06329345703125,-0.006328582763671875,-0.12030029296875
-0.088623046875,-0.1392822265625,-0.06964111328125
-0.0253143310546875,-0.031646728515625,-0.06964111328125
0.031646728515625,-0.031646728515625,0.05059814453125
-0.06964111328125,-0.0253143310546875,-0.0252838134765625
-0.06964111328125,-0.0253143310546875,-0.0252838134765625
-0.1202392578125,-0.1392822265625,-0.107666015625
-0.0253143310546875,0.0,-0.06982421875
0.09490966796875,0.0,0.1329345703125
-0.0443115234375,-0.0253143310546875,-0.03802490234375
-0.0443115234375,-0.0253143310546875,-0.03802490234375
-0.06329345703125,-0.11395263671875,-0.0950927734375
0.0,-0.006328582763671875,0.0062713623046875
0.0443115234375,0.0,0.183837890625
0.031646728515625,0.0253143310546875,0.07598876953125
0.031646728515625,0.0253143310546875,0.07598876953125
-0.075927734375,-0.06964111328125,-0.08233642578125
-0.050628662109375,0.0,-0.03802490234375
0.056976318359375,0.0253143310546875,0.069580078125
0.0443115234375,0.031646728515625,0.01885986328125
0.0443115234375,0.031646728515625,0.01885986328125
0.01898193359375,-0.01265716552734375,-0.00011670589447021484
0.075927734375,0.056976318359375,0.06317138671875
0.075927734375,0.056976318359375,0.06317138671875
0.06329345703125,0.10760498046875,0.050537109375
0.031646728515625,0.0379638671875,0.050537109375
0.031646728515625,0.0379638671875,0.0443115234375
0.0253143310546875,0.006328582763671875,0.037994384765625
0.0253143310546875,0.01898193359375,0.01264190673828125
0.0379638671875,0.0253143310546875,0.0251922607421875
0.050628662109375,0.0253143310546875,0.050567626953125
0.09490966796875,0.0379638671875,0.1773681640625
0.031646728515625,0.01265716552734375,0.06951904296875
0.031646728515625,0.01265716552734375,0.06951904296875
0.06964111328125,0.01265716552734375,0.037841796875
0.06964111328125,0.031646728515625,0.09490966796875
0.088623046875,0.031646728515625,0.1329345703125
